"comparison","bootstrap_mean","y","density_group"
"IPM - Solvent",18.4489951499445,3,"IPM"
"IPM - Solvent",18.103229376898,3,"IPM"
"IPM - Solvent",18.7253448337107,3,"IPM"
"IPM - Solvent",17.6217560025591,3,"IPM"
"IPM - Solvent",19.1118431244622,3,"IPM"
"IPM - Solvent",18.6864907148118,3,"IPM"
"IPM - Solvent",19.8655090049403,3,"IPM"
"IPM - Solvent",17.8086468243161,3,"IPM"
"IPM - Solvent",19.1295114671025,3,"IPM"
"IPM - Solvent",19.8471492610852,3,"IPM"
"IPM - Solvent",16.6361360572617,3,"IPM"
"IPM - Solvent",18.317517823093,3,"IPM"
"IPM - Solvent",17.4651636402947,3,"IPM"
"IPM - Solvent",17.3401279331278,3,"IPM"
"IPM - Solvent",19.4269178177364,3,"IPM"
"IPM - Solvent",19.6012653212028,3,"IPM"
"IPM - Solvent",17.6921280455146,3,"IPM"
"IPM - Solvent",17.9747432057287,3,"IPM"
"IPM - Solvent",18.4625368318689,3,"IPM"
"IPM - Solvent",17.8959849365936,3,"IPM"
"IPM - Solvent",19.7851867929441,3,"IPM"
"IPM - Solvent",18.3808105468727,3,"IPM"
"IPM - Solvent",17.9383732718361,3,"IPM"
"IPM - Solvent",19.5113124104125,3,"IPM"
"IPM - Solvent",19.2766086974489,3,"IPM"
"IPM - Solvent",18.1911609011701,3,"IPM"
"IPM - Solvent",18.9772115295141,3,"IPM"
"IPM - Solvent",18.0687862927505,3,"IPM"
"IPM - Solvent",18.4098697548755,3,"IPM"
"IPM - Solvent",18.4506969850273,3,"IPM"
"IPM - Solvent",18.2026004409904,3,"IPM"
"IPM - Solvent",19.5655616300898,3,"IPM"
"IPM - Solvent",17.7436044775425,3,"IPM"
"IPM - Solvent",17.7082832204882,3,"IPM"
"IPM - Solvent",19.007874949158,3,"IPM"
"IPM - Solvent",18.2961081240839,3,"IPM"
"IPM - Solvent",18.7605675906118,3,"IPM"
"IPM - Solvent",17.2315711545251,3,"IPM"
"IPM - Solvent",19.1141602252673,3,"IPM"
"IPM - Solvent",18.6297544425392,3,"IPM"
"IPM - Solvent",19.1154463140731,3,"IPM"
"IPM - Solvent",17.9172767702679,3,"IPM"
"IPM - Solvent",19.2750052517366,3,"IPM"
"IPM - Solvent",17.9292288232241,3,"IPM"
"IPM - Solvent",17.0308665209358,3,"IPM"
"IPM - Solvent",20.7127548944406,3,"IPM"
"IPM - Solvent",17.1583911664886,3,"IPM"
"IPM - Solvent",19.9737430872054,3,"IPM"
"IPM - Solvent",17.8991006457906,3,"IPM"
"IPM - Solvent",17.3370857491494,3,"IPM"
"IPM - Solvent",20.165606467818,3,"IPM"
"IPM - Solvent",17.2174672727668,3,"IPM"
"IPM - Solvent",19.4188994959253,3,"IPM"
"IPM - Solvent",18.8898550024285,3,"IPM"
"IPM - Solvent",18.3567328326478,3,"IPM"
"IPM - Solvent",19.0620225727489,3,"IPM"
"IPM - Solvent",18.0290771602351,3,"IPM"
"IPM - Solvent",18.2291213512511,3,"IPM"
"IPM - Solvent",17.5547857211152,3,"IPM"
"IPM - Solvent",18.1138365521547,3,"IPM"
"IPM - Solvent",18.0126995594726,3,"IPM"
"IPM - Solvent",17.5788471112646,3,"IPM"
"IPM - Solvent",18.7432610095243,3,"IPM"
"IPM - Solvent",19.0906485568227,3,"IPM"
"IPM - Solvent",18.7475455178481,3,"IPM"
"IPM - Solvent",19.9460981362377,3,"IPM"
"IPM - Solvent",17.822462091237,3,"IPM"
"IPM - Solvent",18.947510215315,3,"IPM"
"IPM - Solvent",17.7397377168163,3,"IPM"
"IPM - Solvent",18.347861509731,3,"IPM"
"IPM - Solvent",18.0402795988781,3,"IPM"
"IPM - Solvent",17.853084306012,3,"IPM"
"IPM - Solvent",17.8400322919227,3,"IPM"
"IPM - Solvent",19.0970057324023,3,"IPM"
"IPM - Solvent",17.2847661633875,3,"IPM"
"IPM - Solvent",17.7978275423781,3,"IPM"
"IPM - Solvent",17.4242609910015,3,"IPM"
"IPM - Solvent",18.8998016072403,3,"IPM"
"IPM - Solvent",18.8808392289036,3,"IPM"
"IPM - Solvent",18.2733722232565,3,"IPM"
"IPM - Solvent",17.4663630839014,3,"IPM"
"IPM - Solvent",18.1623781210008,3,"IPM"
"IPM - Solvent",19.1354741668221,3,"IPM"
"IPM - Solvent",19.036053477741,3,"IPM"
"IPM - Solvent",18.9711866731485,3,"IPM"
"IPM - Solvent",19.4044315208469,3,"IPM"
"IPM - Solvent",18.6218647223591,3,"IPM"
"IPM - Solvent",19.0359672583719,3,"IPM"
"IPM - Solvent",19.7528792809552,3,"IPM"
"IPM - Solvent",18.9987229027007,3,"IPM"
"IPM - Solvent",18.6536226134152,3,"IPM"
"IPM - Solvent",19.2757586565511,3,"IPM"
"IPM - Solvent",18.9808852431656,3,"IPM"
"IPM - Solvent",18.9593941888319,3,"IPM"
"IPM - Solvent",20.2402244695811,3,"IPM"
"IPM - Solvent",19.2056240344604,3,"IPM"
"IPM - Solvent",17.9828224953563,3,"IPM"
"IPM - Solvent",17.7345022762889,3,"IPM"
"IPM - Solvent",19.1953175192014,3,"IPM"
"IPM - Solvent",18.4042279208468,3,"IPM"
"IPM - Solvent",19.0353693002818,3,"IPM"
"IPM - Solvent",17.3873174506154,3,"IPM"
"IPM - Solvent",17.8828124871431,3,"IPM"
"IPM - Solvent",18.4942804206712,3,"IPM"
"IPM - Solvent",17.9655255565299,3,"IPM"
"IPM - Solvent",18.7423815724472,3,"IPM"
"IPM - Solvent",19.3137877313821,3,"IPM"
"IPM - Solvent",19.2518501434877,3,"IPM"
"IPM - Solvent",19.0645332444123,3,"IPM"
"IPM - Solvent",18.3022468392734,3,"IPM"
"IPM - Solvent",18.531486347571,3,"IPM"
"IPM - Solvent",20.2650332532371,3,"IPM"
"IPM - Solvent",17.0149085089436,3,"IPM"
"IPM - Solvent",18.2961797134301,3,"IPM"
"IPM - Solvent",18.767360185265,3,"IPM"
"IPM - Solvent",19.7699017223512,3,"IPM"
"IPM - Solvent",18.2268651892702,3,"IPM"
"IPM - Solvent",19.0711935165467,3,"IPM"
"IPM - Solvent",19.8036808330299,3,"IPM"
"IPM - Solvent",19.6242495889194,3,"IPM"
"IPM - Solvent",18.5169544754428,3,"IPM"
"IPM - Solvent",19.1881317145986,3,"IPM"
"IPM - Solvent",17.6304295670365,3,"IPM"
"IPM - Solvent",17.6664514324984,3,"IPM"
"IPM - Solvent",18.7101871605431,3,"IPM"
"IPM - Solvent",20.1372924831247,3,"IPM"
"IPM - Solvent",18.9905913978118,3,"IPM"
"IPM - Solvent",16.9584066350335,3,"IPM"
"IPM - Solvent",18.6730600902138,3,"IPM"
"IPM - Solvent",16.5532921848005,3,"IPM"
"IPM - Solvent",18.0844165180818,3,"IPM"
"IPM - Solvent",19.7337559603858,3,"IPM"
"IPM - Solvent",19.3434425480866,3,"IPM"
"IPM - Solvent",17.0859273950373,3,"IPM"
"IPM - Solvent",18.700846315671,3,"IPM"
"IPM - Solvent",17.1261500933982,3,"IPM"
"IPM - Solvent",19.0847024307255,3,"IPM"
"IPM - Solvent",17.6662390826714,3,"IPM"
"IPM - Solvent",19.5472733426333,3,"IPM"
"IPM - Solvent",17.5800210065261,3,"IPM"
"IPM - Solvent",19.4665692639433,3,"IPM"
"IPM - Solvent",19.3280264899226,3,"IPM"
"IPM - Solvent",16.4564481036963,3,"IPM"
"IPM - Solvent",19.7723195540714,3,"IPM"
"IPM - Solvent",19.7174033421152,3,"IPM"
"IPM - Solvent",19.158438857259,3,"IPM"
"IPM - Solvent",18.1702550116182,3,"IPM"
"IPM - Solvent",17.6634261576865,3,"IPM"
"IPM - Solvent",18.981007103596,3,"IPM"
"IPM - Solvent",20.0551010622562,3,"IPM"
"IPM - Solvent",18.2544055393357,3,"IPM"
"IPM - Solvent",17.3168378777255,3,"IPM"
"IPM - Solvent",19.0398400223342,3,"IPM"
"IPM - Solvent",19.3467337449716,3,"IPM"
"IPM - Solvent",18.0879786143898,3,"IPM"
"IPM - Solvent",18.6096087933499,3,"IPM"
"IPM - Solvent",18.4825270103765,3,"IPM"
"IPM - Solvent",19.2411141054917,3,"IPM"
"IPM - Solvent",17.8215095894495,3,"IPM"
"IPM - Solvent",17.2621840996074,3,"IPM"
"IPM - Solvent",18.454242768494,3,"IPM"
"IPM - Solvent",18.4781649514275,3,"IPM"
"IPM - Solvent",17.6555750057289,3,"IPM"
"IPM - Solvent",19.6822602213914,3,"IPM"
"IPM - Solvent",18.1151539736725,3,"IPM"
"IPM - Solvent",18.4311422720545,3,"IPM"
"IPM - Solvent",18.9763069209242,3,"IPM"
"IPM - Solvent",19.0393959929031,3,"IPM"
"IPM - Solvent",17.860090135983,3,"IPM"
"IPM - Solvent",18.654152477473,3,"IPM"
"IPM - Solvent",18.020579690256,3,"IPM"
"IPM - Solvent",18.1695618731536,3,"IPM"
"IPM - Solvent",17.5638049339332,3,"IPM"
"IPM - Solvent",18.7084875971953,3,"IPM"
"IPM - Solvent",18.8140281684961,3,"IPM"
"IPM - Solvent",16.8588757597539,3,"IPM"
"IPM - Solvent",18.3279467159481,3,"IPM"
"IPM - Solvent",19.981434186861,3,"IPM"
"IPM - Solvent",19.2554546025927,3,"IPM"
"IPM - Solvent",18.4090534601785,3,"IPM"
"IPM - Solvent",18.7759372782145,3,"IPM"
"IPM - Solvent",18.0224098045098,3,"IPM"
"IPM - Solvent",16.8491202955819,3,"IPM"
"IPM - Solvent",17.0071700086301,3,"IPM"
"IPM - Solvent",18.2876985788254,3,"IPM"
"IPM - Solvent",18.4834649985657,3,"IPM"
"IPM - Solvent",18.7128312904023,3,"IPM"
"IPM - Solvent",18.5160291295823,3,"IPM"
"IPM - Solvent",17.778726370309,3,"IPM"
"IPM - Solvent",19.1692789028177,3,"IPM"
"IPM - Solvent",18.5613486898295,3,"IPM"
"IPM - Solvent",18.7846685479817,3,"IPM"
"IPM - Solvent",18.5425966286943,3,"IPM"
"IPM - Solvent",18.3100808544237,3,"IPM"
"IPM - Solvent",18.9029188904557,3,"IPM"
"IPM - Solvent",18.3729905604633,3,"IPM"
"IPM - Solvent",19.119203644434,3,"IPM"
"IPM - Solvent",18.353801233338,3,"IPM"
"IPM - Solvent",19.2695881878702,3,"IPM"
"IPM - Solvent",17.9566036858069,3,"IPM"
"IPM - Solvent",17.2748250570039,3,"IPM"
"IPM - Solvent",18.044611860096,3,"IPM"
"IPM - Solvent",19.8693311492351,3,"IPM"
"IPM - Solvent",17.5451022534532,3,"IPM"
"IPM - Solvent",19.2032243616652,3,"IPM"
"IPM - Solvent",18.1950500014723,3,"IPM"
"IPM - Solvent",19.0403117553634,3,"IPM"
"IPM - Solvent",20.831272001836,3,"IPM"
"IPM - Solvent",19.8190188729836,3,"IPM"
"IPM - Solvent",18.6159673554211,3,"IPM"
"IPM - Solvent",18.3530854909354,3,"IPM"
"IPM - Solvent",19.0373827058005,3,"IPM"
"IPM - Solvent",19.4627469893437,3,"IPM"
"IPM - Solvent",18.2088661286995,3,"IPM"
"IPM - Solvent",16.8091754092015,3,"IPM"
"IPM - Solvent",19.0971811136992,3,"IPM"
"IPM - Solvent",18.8104916998812,3,"IPM"
"IPM - Solvent",17.6173504691789,3,"IPM"
"IPM - Solvent",19.7308686677703,3,"IPM"
"IPM - Solvent",18.5349369137318,3,"IPM"
"IPM - Solvent",18.6824365804923,3,"IPM"
"IPM - Solvent",19.1529227890026,3,"IPM"
"IPM - Solvent",18.1312304641015,3,"IPM"
"IPM - Solvent",18.9082317072331,3,"IPM"
"IPM - Solvent",18.421308544358,3,"IPM"
"IPM - Solvent",19.4051202603253,3,"IPM"
"IPM - Solvent",19.7599530569878,3,"IPM"
"IPM - Solvent",17.9952849614616,3,"IPM"
"IPM - Solvent",19.1118028436628,3,"IPM"
"IPM - Solvent",18.1005396383938,3,"IPM"
"IPM - Solvent",19.8562711018561,3,"IPM"
"IPM - Solvent",18.2458098802681,3,"IPM"
"IPM - Solvent",18.0269488470821,3,"IPM"
"IPM - Solvent",18.0107779820444,3,"IPM"
"IPM - Solvent",17.8935412943591,3,"IPM"
"IPM - Solvent",17.8747578758606,3,"IPM"
"IPM - Solvent",18.0489498461285,3,"IPM"
"IPM - Solvent",18.4010606435562,3,"IPM"
"IPM - Solvent",17.2499324577099,3,"IPM"
"IPM - Solvent",18.718216531524,3,"IPM"
"IPM - Solvent",20.1891447160482,3,"IPM"
"IPM - Solvent",18.5417449339583,3,"IPM"
"IPM - Solvent",18.4924947471961,3,"IPM"
"IPM - Solvent",18.26826252042,3,"IPM"
"IPM - Solvent",17.1913025360159,3,"IPM"
"IPM - Solvent",17.2972520644291,3,"IPM"
"IPM - Solvent",19.4364861222987,3,"IPM"
"IPM - Solvent",20.0807989944669,3,"IPM"
"IPM - Solvent",17.7349525181008,3,"IPM"
"IPM - Solvent",16.8754070130012,3,"IPM"
"IPM - Solvent",17.6669062748878,3,"IPM"
"IPM - Solvent",17.7793297276143,3,"IPM"
"IPM - Solvent",20.2752874926872,3,"IPM"
"IPM - Solvent",16.6479136992689,3,"IPM"
"IPM - Solvent",18.9255707536023,3,"IPM"
"IPM - Solvent",18.2101794639531,3,"IPM"
"IPM - Solvent",20.6819084815979,3,"IPM"
"IPM - Solvent",17.9449905151281,3,"IPM"
"IPM - Solvent",19.3172238133035,3,"IPM"
"IPM - Solvent",17.2725168078456,3,"IPM"
"IPM - Solvent",19.0122071338659,3,"IPM"
"IPM - Solvent",21.0147771150634,3,"IPM"
"IPM - Solvent",18.8050772928044,3,"IPM"
"IPM - Solvent",18.5028062650079,3,"IPM"
"IPM - Solvent",18.620835141012,3,"IPM"
"IPM - Solvent",18.6589530885293,3,"IPM"
"IPM - Solvent",17.9213904255741,3,"IPM"
"IPM - Solvent",18.4066935797965,3,"IPM"
"IPM - Solvent",18.2616186068806,3,"IPM"
"IPM - Solvent",18.2485795113917,3,"IPM"
"IPM - Solvent",17.6007174526981,3,"IPM"
"IPM - Solvent",18.4984857678935,3,"IPM"
"IPM - Solvent",18.8029328735951,3,"IPM"
"IPM - Solvent",18.2865308325411,3,"IPM"
"IPM - Solvent",16.9975829955248,3,"IPM"
"IPM - Solvent",19.0745436681553,3,"IPM"
"IPM - Solvent",19.6462524865422,3,"IPM"
"IPM - Solvent",16.7339245423229,3,"IPM"
"IPM - Solvent",18.7574994152036,3,"IPM"
"IPM - Solvent",19.0177712302861,3,"IPM"
"IPM - Solvent",18.3098493327313,3,"IPM"
"IPM - Solvent",18.523515048593,3,"IPM"
"IPM - Solvent",19.7681077590432,3,"IPM"
"IPM - Solvent",20.7042272401631,3,"IPM"
"IPM - Solvent",16.0325892408482,3,"IPM"
"IPM - Solvent",17.3827267305727,3,"IPM"
"IPM - Solvent",18.5978061700084,3,"IPM"
"IPM - Solvent",17.5395831304515,3,"IPM"
"IPM - Solvent",18.4208585491786,3,"IPM"
"IPM - Solvent",17.4967751798677,3,"IPM"
"IPM - Solvent",20.7597246233375,3,"IPM"
"IPM - Solvent",19.6153579366017,3,"IPM"
"IPM - Solvent",17.9204578186906,3,"IPM"
"IPM - Solvent",18.4784298827277,3,"IPM"
"IPM - Solvent",17.6553824666036,3,"IPM"
"IPM - Solvent",18.8328667023021,3,"IPM"
"IPM - Solvent",19.217293894618,3,"IPM"
"IPM - Solvent",19.866538067023,3,"IPM"
"IPM - Solvent",16.8285396820136,3,"IPM"
"IPM - Solvent",18.724915163042,3,"IPM"
"IPM - Solvent",18.3552730289965,3,"IPM"
"IPM - Solvent",17.3864518083792,3,"IPM"
"IPM - Solvent",19.1940186521891,3,"IPM"
"IPM - Solvent",18.5595389823671,3,"IPM"
"IPM - Solvent",17.1524638092015,3,"IPM"
"IPM - Solvent",18.5062534359232,3,"IPM"
"IPM - Solvent",17.2402332168452,3,"IPM"
"IPM - Solvent",19.4973194850875,3,"IPM"
"IPM - Solvent",18.7530897717659,3,"IPM"
"IPM - Solvent",18.8295815627329,3,"IPM"
"IPM - Solvent",19.6944761275912,3,"IPM"
"IPM - Solvent",18.2505402216491,3,"IPM"
"IPM - Solvent",19.1667503768291,3,"IPM"
"IPM - Solvent",20.7756624526623,3,"IPM"
"IPM - Solvent",18.6888056942881,3,"IPM"
"IPM - Solvent",18.4086065295183,3,"IPM"
"IPM - Solvent",18.9786007189644,3,"IPM"
"IPM - Solvent",20.4810275323439,3,"IPM"
"IPM - Solvent",19.6673301818939,3,"IPM"
"IPM - Solvent",19.503328732785,3,"IPM"
"IPM - Solvent",15.8084494263545,3,"IPM"
"IPM - Solvent",20.3555231222966,3,"IPM"
"IPM - Solvent",17.4156334682338,3,"IPM"
"IPM - Solvent",17.905631629753,3,"IPM"
"IPM - Solvent",17.0482514161979,3,"IPM"
"IPM - Solvent",19.2928659592345,3,"IPM"
"IPM - Solvent",16.7747438596204,3,"IPM"
"IPM - Solvent",19.086914374194,3,"IPM"
"IPM - Solvent",17.7468953630624,3,"IPM"
"IPM - Solvent",17.5551368929488,3,"IPM"
"IPM - Solvent",17.8056642407648,3,"IPM"
"IPM - Solvent",17.9113972788324,3,"IPM"
"IPM - Solvent",16.689871910399,3,"IPM"
"IPM - Solvent",17.5462375294503,3,"IPM"
"IPM - Solvent",19.5562419616588,3,"IPM"
"IPM - Solvent",18.5915198073732,3,"IPM"
"IPM - Solvent",18.0834550675748,3,"IPM"
"IPM - Solvent",19.0573350194334,3,"IPM"
"IPM - Solvent",19.4486905681662,3,"IPM"
"IPM - Solvent",20.282194598696,3,"IPM"
"IPM - Solvent",18.1679801655372,3,"IPM"
"IPM - Solvent",17.718426401867,3,"IPM"
"IPM - Solvent",18.7063922889974,3,"IPM"
"IPM - Solvent",16.9791861512276,3,"IPM"
"IPM - Solvent",18.2030329302225,3,"IPM"
"IPM - Solvent",18.269426971976,3,"IPM"
"IPM - Solvent",18.1351678040913,3,"IPM"
"IPM - Solvent",18.9783403070149,3,"IPM"
"IPM - Solvent",17.7853065960327,3,"IPM"
"IPM - Solvent",18.1778349042863,3,"IPM"
"IPM - Solvent",19.1922214221019,3,"IPM"
"IPM - Solvent",19.5175368744342,3,"IPM"
"IPM - Solvent",18.2571946764603,3,"IPM"
"IPM - Solvent",17.8516338082433,3,"IPM"
"IPM - Solvent",17.1919092982873,3,"IPM"
"IPM - Solvent",18.8489360623804,3,"IPM"
"IPM - Solvent",18.0176933589234,3,"IPM"
"IPM - Solvent",18.977289706668,3,"IPM"
"IPM - Solvent",20.0280901232455,3,"IPM"
"IPM - Solvent",18.5808941288271,3,"IPM"
"IPM - Solvent",18.6150327497032,3,"IPM"
"IPM - Solvent",19.6695203590684,3,"IPM"
"IPM - Solvent",18.304743349004,3,"IPM"
"IPM - Solvent",18.8191866297321,3,"IPM"
"IPM - Solvent",19.6468179689649,3,"IPM"
"IPM - Solvent",18.3843116638968,3,"IPM"
"IPM - Solvent",17.6597627034532,3,"IPM"
"IPM - Solvent",19.0236958994995,3,"IPM"
"IPM - Solvent",19.1881533675386,3,"IPM"
"IPM - Solvent",17.0512596886299,3,"IPM"
"IPM - Solvent",17.6488969984432,3,"IPM"
"IPM - Solvent",18.7145348870137,3,"IPM"
"IPM - Solvent",18.9461250761142,3,"IPM"
"IPM - Solvent",18.6190077253503,3,"IPM"
"IPM - Solvent",20.8540977300799,3,"IPM"
"IPM - Solvent",17.7185734077273,3,"IPM"
"IPM - Solvent",19.6579783383757,3,"IPM"
"IPM - Solvent",17.6753071554775,3,"IPM"
"IPM - Solvent",17.7698839935073,3,"IPM"
"IPM - Solvent",18.1591214868659,3,"IPM"
"IPM - Solvent",19.4013713736411,3,"IPM"
"IPM - Solvent",19.1738544097581,3,"IPM"
"IPM - Solvent",17.6680638317974,3,"IPM"
"IPM - Solvent",19.133929522367,3,"IPM"
"IPM - Solvent",19.1265324322211,3,"IPM"
"IPM - Solvent",18.6777672582033,3,"IPM"
"IPM - Solvent",18.2445157297878,3,"IPM"
"IPM - Solvent",17.2024020504263,3,"IPM"
"IPM - Solvent",17.6935983351514,3,"IPM"
"IPM - Solvent",17.2531680470147,3,"IPM"
"IPM - Solvent",18.3952980456228,3,"IPM"
"IPM - Solvent",19.5377782792128,3,"IPM"
"IPM - Solvent",18.6866938011285,3,"IPM"
"IPM - Solvent",19.2260257463581,3,"IPM"
"IPM - Solvent",19.8711947482223,3,"IPM"
"IPM - Solvent",17.7751694006459,3,"IPM"
"IPM - Solvent",18.8433973876815,3,"IPM"
"IPM - Solvent",19.7520368027887,3,"IPM"
"IPM - Solvent",19.0637396003812,3,"IPM"
"IPM - Solvent",17.4946717353851,3,"IPM"
"IPM - Solvent",18.3583920034494,3,"IPM"
"IPM - Solvent",17.6741569290596,3,"IPM"
"IPM - Solvent",16.2881838148072,3,"IPM"
"IPM - Solvent",17.4220634619309,3,"IPM"
"IPM - Solvent",17.8048380838498,3,"IPM"
"IPM - Solvent",17.9150301871538,3,"IPM"
"IPM - Solvent",19.3186103170137,3,"IPM"
"IPM - Solvent",19.1501642816074,3,"IPM"
"IPM - Solvent",17.1275880931853,3,"IPM"
"IPM - Solvent",17.8470106576491,3,"IPM"
"IPM - Solvent",19.0591364085863,3,"IPM"
"IPM - Solvent",19.3247619319975,3,"IPM"
"IPM - Solvent",18.4445915498889,3,"IPM"
"IPM - Solvent",18.6349385313167,3,"IPM"
"IPM - Solvent",16.590556963962,3,"IPM"
"IPM - Solvent",18.926700309862,3,"IPM"
"IPM - Solvent",17.6713442371653,3,"IPM"
"IPM - Solvent",19.052246243052,3,"IPM"
"IPM - Solvent",17.6742334045153,3,"IPM"
"IPM - Solvent",18.5873630255262,3,"IPM"
"IPM - Solvent",16.976378882383,3,"IPM"
"IPM - Solvent",19.7343618993664,3,"IPM"
"IPM - Solvent",19.3985770833683,3,"IPM"
"IPM - Solvent",18.8259811233954,3,"IPM"
"IPM - Solvent",19.8109745164009,3,"IPM"
"IPM - Solvent",18.1209591880611,3,"IPM"
"IPM - Solvent",19.2797806369479,3,"IPM"
"IPM - Solvent",19.1345418265695,3,"IPM"
"IPM - Solvent",19.2000477338474,3,"IPM"
"IPM - Solvent",17.7502238530722,3,"IPM"
"IPM - Solvent",19.0756805523901,3,"IPM"
"IPM - Solvent",20.3905136452176,3,"IPM"
"IPM - Solvent",19.1660255187515,3,"IPM"
"IPM - Solvent",17.4721287961012,3,"IPM"
"IPM - Solvent",17.7524980898518,3,"IPM"
"IPM - Solvent",17.9998146111307,3,"IPM"
"IPM - Solvent",18.0969871005278,3,"IPM"
"IPM - Solvent",18.7599808125777,3,"IPM"
"IPM - Solvent",18.7415458275572,3,"IPM"
"IPM - Solvent",17.6748672375806,3,"IPM"
"IPM - Solvent",16.4836028962987,3,"IPM"
"IPM - Solvent",17.6977916979853,3,"IPM"
"IPM - Solvent",19.9787851325427,3,"IPM"
"IPM - Solvent",17.3176780099104,3,"IPM"
"IPM - Solvent",18.0219516333211,3,"IPM"
"IPM - Solvent",18.6343367344228,3,"IPM"
"IPM - Solvent",16.9058503594028,3,"IPM"
"IPM - Solvent",16.65689801832,3,"IPM"
"IPM - Solvent",19.3082532120068,3,"IPM"
"IPM - Solvent",17.663301053465,3,"IPM"
"IPM - Solvent",19.2747332592739,3,"IPM"
"IPM - Solvent",18.4913491004181,3,"IPM"
"IPM - Solvent",19.031553148738,3,"IPM"
"IPM - Solvent",19.0660350932827,3,"IPM"
"IPM - Solvent",18.8152260660904,3,"IPM"
"IPM - Solvent",17.7213584856142,3,"IPM"
"IPM - Solvent",17.6467741497148,3,"IPM"
"IPM - Solvent",20.6126115827204,3,"IPM"
"IPM - Solvent",17.6627621917201,3,"IPM"
"IPM - Solvent",17.8403317811391,3,"IPM"
"IPM - Solvent",19.2101167583144,3,"IPM"
"IPM - Solvent",16.1424309451477,3,"IPM"
"IPM - Solvent",18.4413483050899,3,"IPM"
"IPM - Solvent",17.4216785290318,3,"IPM"
"IPM - Solvent",17.1811043916091,3,"IPM"
"IPM - Solvent",18.3304492309052,3,"IPM"
"IPM - Solvent",17.3401847894088,3,"IPM"
"IPM - Solvent",19.1369671941372,3,"IPM"
"IPM - Solvent",18.6459751063784,3,"IPM"
"IPM - Solvent",17.8709175860217,3,"IPM"
"IPM - Solvent",18.6265998473004,3,"IPM"
"IPM - Solvent",19.3903179658287,3,"IPM"
"IPM - Solvent",17.0221830157545,3,"IPM"
"IPM - Solvent",18.554394708395,3,"IPM"
"IPM - Solvent",18.9782137950725,3,"IPM"
"IPM - Solvent",20.12428967852,3,"IPM"
"IPM - Solvent",17.8948841403909,3,"IPM"
"IPM - Solvent",18.5970177522743,3,"IPM"
"IPM - Solvent",17.6188685655437,3,"IPM"
"IPM - Solvent",19.9561388901213,3,"IPM"
"IPM - Solvent",17.4480919909127,3,"IPM"
"IPM - Solvent",18.490682628006,3,"IPM"
"IPM - Solvent",17.7446213338454,3,"IPM"
"IPM - Solvent",18.3644998781181,3,"IPM"
"IPM - Solvent",16.2727123126964,3,"IPM"
"IPM - Solvent",18.5813971969241,3,"IPM"
"IPM - Solvent",19.2607581347861,3,"IPM"
"IPM - Solvent",17.7658725095672,3,"IPM"
"IPM - Solvent",18.2332283060883,3,"IPM"
"IPM - Solvent",17.8258438895995,3,"IPM"
"IPM - Solvent",17.692798805345,3,"IPM"
"IPM - Solvent",18.1184177488884,3,"IPM"
"IPM - Solvent",17.6148062154387,3,"IPM"
"IPM - Solvent",17.0602541804794,3,"IPM"
"IPM - Solvent",19.749714198863,3,"IPM"
"IPM - Solvent",20.1802116905887,3,"IPM"
"IPM - Solvent",17.2359561079897,3,"IPM"
"IPM - Solvent",18.5801197849674,3,"IPM"
"IPM - Solvent",17.8097476856253,3,"IPM"
"IPM - Solvent",18.4143213688677,3,"IPM"
"IPM - Solvent",17.1922804343454,3,"IPM"
"IPM - Solvent",19.2928896923487,3,"IPM"
"IPM - Solvent",19.6207147004321,3,"IPM"
"IPM - Solvent",19.1592702177265,3,"IPM"
"IPM - Solvent",16.8896256905977,3,"IPM"
"IPM - Solvent",17.6092973842822,3,"IPM"
"IPM - Solvent",17.5948957702492,3,"IPM"
"IPM - Solvent",18.3244142479943,3,"IPM"
"IPM - Solvent",19.1567710215019,3,"IPM"
"IPM - Solvent",18.1275248934316,3,"IPM"
"IPM - Solvent",19.2241985083627,3,"IPM"
"IPM - Solvent",17.8663694709326,3,"IPM"
"IPM - Solvent",18.49236644154,3,"IPM"
"IPM - Solvent",18.0788144297604,3,"IPM"
"IPM - Solvent",18.110252731725,3,"IPM"
"IPM - Solvent",18.6477507190432,3,"IPM"
"IPM - Solvent",19.0346241763795,3,"IPM"
"IPM - Solvent",16.0642327961055,3,"IPM"
"IPM - Solvent",18.8561487773498,3,"IPM"
"IPM - Solvent",16.6202591062921,3,"IPM"
"IPM - Solvent",18.7606689149076,3,"IPM"
"IPM - Solvent",17.8162039712194,3,"IPM"
"IPM - Solvent",19.1705893620006,3,"IPM"
"IPM - Solvent",16.9647230610039,3,"IPM"
"IPM - Solvent",17.0049360826218,3,"IPM"
"IPM - Solvent",18.1795212767931,3,"IPM"
"IPM - Solvent",17.2892836119634,3,"IPM"
"IPM - Solvent",16.2936552279541,3,"IPM"
"IPM - Solvent",20.5680860900563,3,"IPM"
"IPM - Solvent",19.5053186080496,3,"IPM"
"IPM - Solvent",18.1577871146375,3,"IPM"
"IPM - Solvent",16.7306807860151,3,"IPM"
"IPM - Solvent",18.3935865806927,3,"IPM"
"IPM - Solvent",17.5944873267775,3,"IPM"
"IPM - Solvent",17.8814298774871,3,"IPM"
"IPM - Solvent",18.7404797977355,3,"IPM"
"IPM - Solvent",17.7492996819317,3,"IPM"
"IPM - Solvent",17.5853161372859,3,"IPM"
"IPM - Solvent",18.710013723608,3,"IPM"
